CAR_ID,YEAR,MILEAGE,MANUFACTURER
68954,1986,36492,8
68955,1954,6258,13
68956,1960,12611,12
68957,1950,80274,13
68958,1985,6652,1
68959,1980,90046,1
68960,2003,3278,1
68961,1988,63088,11
68962,1972,81402,10
68963,1950,82249,2
68964,2003,28925,13
68965,1963,84072,5
68966,2015,81269,14
68967,1996,87712,3
68968,1986,48016,13
68969,1980,13843,9
68970,2013,89730,12
68971,1958,65640,9
68972,2003,77601,12
68973,2005,22610,8
68974,1999,39066,13
68975,1995,73397,6
68976,1986,9363,1
68977,1980,48132,13
68978,1952,34108,10
68979,1964,74788,5
68980,2001,77071,8
68981,2004,89865,11
68982,1990,37309,6
68983,1998,88731,14
68984,2001,26431,5
68985,1990,34626,8
68986,1954,35696,12
68987,1960,53207,8
68988,2013,31666,7
68989,1983,4471,8
68990,1965,73051,14
68991,1968,64854,4
68992,1984,26852,4
68993,1957,30141,4
68994,1981,69287,7
68995,1974,54346,10
68996,1951,34481,12
68997,2008,25075,4
68998,1982,15667,6
68999,1987,12903,4
69000,2003,11419,4
69001,2011,2895,14
69002,1954,51696,2
69003,2008,1071,12
69004,2008,71466,12
69005,1978,65304,2
69006,1997,30650,7
69007,1992,76754,11
69008,1981,16594,8
69009,1982,25459,14
69010,1967,46567,12
69011,2013,94867,2
69012,2007,68461,5
69013,1958,199,3
69014,2013,54575,7
69015,2000,63035,1
69016,1996,13812,7
69017,1977,9000,5
69018,1985,95482,9
69019,2002,20813,11
69020,1972,92291,1
69021,1957,90073,7
69022,1958,48861,12
69023,2013,27050,1
69024,1965,75025,13
69025,2011,66919,3
69026,2007,89015,11
69027,1951,23248,2
69028,1999,97380,2
69029,1983,99576,12
69030,1998,74372,6
69031,1959,70050,1
69032,1976,65830,7
69033,1984,86529,6
69034,1976,96516,6
69035,1983,36285,13
69036,1980,42764,2
69037,1994,84205,11
69038,2016,91602,5
69039,1980,62832,11
69040,1981,45652,9
69041,1957,71085,4
69042,1995,18036,14
69043,1988,74678,13
69044,1984,90754,3
69045,1974,72733,2
69046,1962,31708,8
69047,2017,50435,8
69048,1983,54407,4
69049,2002,66575,9
69050,1953,33222,9
69051,2005,53354,13
69052,1964,10515,3
69053,2016,58434,13
69054,1993,91782,10
69055,1974,4137,3
69056,1994,45053,11
69057,2016,13065,7
69058,2005,60346,11
69059,1957,4040,3
69060,2002,41471,5
69061,1976,78670,9
69062,2007,63627,8
69063,2013,7090,10
69064,1993,43042,10
69065,1972,73448,1
69066,1971,31485,13
69067,1994,40820,2
69068,2002,41859,14
69069,2016,66503,14
69070,2012,62238,9
69071,1966,93411,9
69072,1981,12801,12
69073,2010,78392,13
69074,2014,52521,14
69075,1983,93264,5
69076,1962,34945,6
69077,1986,66814,1
69078,1953,92078,9
69079,1998,29307,7
69080,1957,60417,6
69081,1990,79060,7
69082,2011,56279,11
69083,1951,21058,14
69084,1963,62864,10
69085,1977,16751,12
69086,2013,9839,14
69087,1993,37310,8
69088,2000,9113,1
69089,1984,52938,11
69090,2015,7547,8
69091,2007,77898,14
69092,2000,30050,10
69093,1953,89142,13
69094,2019,60710,1
69095,2014,67125,11
69096,1997,31026,9
69097,1985,41387,6
69098,1997,58479,14
69099,1981,65236,1
69100,2015,94026,2
69101,2002,53609,2
69102,2003,30698,8
69103,1966,40881,12
69104,1961,74568,10
69105,1967,96542,2
69106,1971,10611,9
69107,1986,63049,5
69108,1993,90400,4
69109,2008,85883,14
69110,1997,61481,11
69111,1973,77392,6
69112,1990,56658,11
69113,1954,59257,14
69114,1961,61315,7
69115,1984,93550,6
69116,1967,11241,2
69117,1979,54706,14
69118,1975,36464,11
69119,1953,70889,3
69120,1961,13819,5
69121,1955,22952,3
69122,1953,43858,12
69123,1992,71873,3
69124,1955,15799,6
69125,1975,55101,2
69126,2000,61865,4
69127,2003,8860,7
69128,1986,6843,3
69129,1959,96508,4
69130,2009,50599,14
69131,1994,45816,14
69132,1972,62902,3
69133,1988,23683,3
69134,1994,54353,5
69135,1950,19746,9
69136,1952,88983,7
69137,1951,2419,8
69138,2008,73605,14
69139,1959,71241,5
69140,1964,22859,4
69141,1995,21504,8
69142,2002,78673,9
69143,2005,76370,14
69144,2010,29699,3
69145,1972,98661,7
69146,1988,28904,4
69147,1965,2441,8
69148,2014,40843,11
69149,1957,89755,6
69150,2005,19916,8
69151,2007,32885,14
69152,1994,3310,3
69153,1990,60152,9
69154,1971,73760,8
69155,1951,2768,14
69156,1980,46138,7
69157,1991,70689,13
69158,1977,36864,14
69159,1977,70051,3
69160,1981,65665,11
69161,1996,89479,4
69162,1956,14342,14
69163,2001,55,12
69164,2000,96985,4
69165,2002,26693,5
69166,2010,35890,12
69167,1973,35834,14
69168,2002,48700,5
69169,1993,42902,1
69170,1956,72503,2
69171,1996,64794,12
69172,1997,92670,1
69173,2002,98176,1
69174,1978,5808,11
69175,1974,7485,6
69176,1964,96204,4
69177,1973,37269,6
69178,1951,59102,12
69179,1977,55150,13
69180,2012,74474,12
69181,2013,62246,12
69182,1966,74482,7
69183,1959,44717,7
69184,1993,98040,14
69185,1977,46954,9
69186,1970,51208,1
69187,1977,93575,5
69188,1992,40133,13
69189,1974,55876,11
69190,1971,85595,4
69191,1999,26425,8
69192,1962,42533,14
69193,1954,23061,8
69194,1964,49797,8
69195,1964,25964,7
69196,1952,11878,9
69197,1967,62602,3
69198,1961,9306,11
69199,2019,76200,9
69200,1998,61545,1
69201,1970,19426,8
69202,1983,29183,8
69203,1972,6097,14
69204,2008,25774,5
69205,1982,21884,14
69206,1999,58118,14
69207,1961,97214,13
69208,1965,41872,2
69209,1951,94431,3
69210,1950,60345,2
69211,1979,81392,9
69212,2011,65557,13
69213,1981,84227,5
69214,2019,12626,9
69215,1995,86134,6
69216,2011,35551,5
69217,2007,70817,14
69218,1953,84097,2
69219,2015,25304,4
69220,1959,93395,10
69221,2001,31254,12
69222,2019,29530,9
69223,1967,67487,2
69224,1983,95051,6
69225,1987,23181,10
69226,1978,6619,10
69227,1958,40847,11
69228,1955,54821,10
69229,1950,60078,11
69230,1979,85443,14
69231,1991,21427,1
69232,1998,23784,8
69233,1984,18660,9
69234,1966,32211,11
69235,1993,89508,14
69236,2008,54842,4
69237,2005,13081,7
69238,1972,28008,6
69239,1974,91215,2
69240,2003,68005,7
69241,1950,39802,1
69242,2006,88169,9
69243,1978,67455,5
69244,2017,3371,12
69245,1988,53420,9
69246,2013,58536,4
69247,1985,71368,3
69248,2004,41798,7
69249,1975,535,4
69250,1963,50745,14
69251,2011,79912,12
69252,2018,60980,11
69253,1953,58882,13
69254,1991,85393,3
69255,1994,36475,8
69256,2001,89432,5
69257,1968,40931,14
69258,1957,89537,3
69259,2019,20020,11
69260,2008,5703,4
69261,1979,63591,14
69262,1976,29555,1
69263,1979,46579,5
69264,2007,68550,3
69265,1963,95696,2
69266,2007,25063,6
69267,1953,95727,8
69268,1977,69956,12
69269,1992,13427,12
69270,1991,33160,13
69271,2005,22773,10
69272,2007,12154,10
69273,1999,61332,11
69274,1990,29156,5
69275,2015,52903,13
69276,2004,56146,14
69277,2010,8163,3
69278,1961,47735,5
69279,1986,56965,8
69280,1976,620,1
69281,1974,53965,5
69282,1998,60704,3
69283,1973,11,5
69284,2014,75005,11
69285,2018,5934,1
69286,1998,13356,4
69287,1990,56539,9
69288,2000,40251,9
69289,1972,2373,11
69290,1976,84292,4
69291,1963,66491,10
69292,1961,16654,8
69293,1975,20807,9
69294,1986,26669,12
69295,1986,29662,8
69296,2008,63969,4
69297,2014,29770,4
69298,1994,19357,1
69299,1977,66420,2
69300,1956,3043,14
69301,1987,78725,14
69302,1974,13852,14
69303,1973,29295,1
69304,2019,2693,4
69305,1977,67247,5
69306,1957,75218,8
69307,2013,14158,10
69308,2002,91128,14
69309,2000,74643,4
69310,1969,78826,10
69311,1970,42680,2
69312,1970,81675,13
69313,1995,15193,2
69314,1964,15973,14
69315,1966,87175,4
69316,1973,99727,7
69317,1950,25465,2
69318,2006,87302,7
69319,1978,38996,6
69320,1981,32761,1
69321,1988,67951,11
69322,1978,28586,7
69323,1962,36430,9
69324,1978,35839,4
69325,2003,12025,4
69326,1950,66633,11
69327,1962,54199,6
69328,1988,49989,3
69329,1991,9002,5
69330,1983,18640,5
69331,1953,76238,14
69332,1965,41817,6
69333,1958,74474,4
69334,1956,44200,8
69335,2005,5964,3
69336,2019,31757,7
69337,1992,41484,4
69338,1977,84134,7
69339,2015,98988,7
69340,1964,82776,7
69341,1962,84868,12
69342,2012,59094,2
69343,1953,7555,3
69344,2019,9176,1
69345,1957,16001,14
69346,1957,16719,13
69347,1950,37504,3
69348,1973,86852,12
69349,1972,60965,5
69350,1978,71839,10
69351,2016,62328,5
69352,1960,59920,7
69353,2005,44776,5
69354,1954,14521,9
69355,2015,32473,1
69356,1987,7779,3
69357,1981,98340,3
69358,1977,6900,9
69359,1966,57205,11
69360,1971,12626,12
69361,1964,9429,1
69362,2018,72493,5
69363,1979,10121,14
69364,2012,13261,9
69365,2000,2142,10
69366,2003,85464,12
69367,1989,82786,14
69368,2018,3033,6
69369,1978,91750,4
69370,1997,71618,6
69371,2016,34991,12
69372,2015,89978,5
69373,2010,41601,11
69374,1993,91462,10
69375,1976,2319,9
69376,1989,78413,7
69377,1968,57496,4
69378,1987,57600,10
69379,2011,4768,3
69380,1989,90746,14
69381,1988,4868,7
69382,1981,85946,4
69383,2010,92953,1
69384,1970,39527,14
69385,1957,61922,2
69386,1967,69600,9
69387,1991,54954,3
69388,2016,21917,2
69389,1986,92778,13
69390,1991,1779,4
69391,2007,77434,7
69392,1990,89409,12
69393,1992,90496,12
69394,1950,98476,6
69395,1955,93729,10
69396,2007,11424,7
69397,1954,82575,7
69398,1966,44013,13
69399,1970,98600,12
69400,1953,16442,11
69401,1991,74289,3
69402,1961,42619,14
69403,1965,6980,6
69404,1984,95183,14
69405,1958,22245,11
69406,1988,44022,2
69407,1950,57907,2
69408,1991,50441,1
69409,1981,1703,8
69410,1994,49447,1
69411,1962,15720,2
69412,2016,80277,10
69413,2010,44920,14
69414,1956,35027,12
69415,1953,35244,12
69416,2001,78221,9
69417,1952,39514,3
69418,1979,50584,12
69419,1968,73012,9
69420,1982,38164,7
69421,2019,79131,2
69422,1964,46184,11
69423,1977,12191,4
69424,1996,18049,14
69425,2003,40024,9
69426,1960,57993,6
69427,2015,90999,5
69428,2011,65215,3
69429,1980,59772,13
69430,1962,55676,14
69431,2000,62575,5
69432,2014,40216,1
69433,1967,46308,2
69434,1950,24103,8
69435,2003,74157,7
69436,2000,37197,9
69437,1988,59876,3
69438,1975,45287,8
69439,1963,99752,4
69440,2003,50786,2
69441,1983,14674,7
69442,1982,81216,13
69443,1985,93805,1
69444,1952,29058,4
69445,1986,3344,10
69446,1969,31686,7
69447,1950,91889,3
69448,1988,19196,8
69449,1991,79281,10
69450,1952,55892,4
69451,2013,1037,4
69452,1971,78486,3
69453,1953,49867,3
69454,2011,95606,1
69455,2004,2878,11
69456,2007,90214,13
69457,1997,89086,8
69458,1952,36214,1
69459,1972,689,1
69460,1996,97034,13
69461,1956,5947,13
69462,2015,11654,11
69463,1975,81122,10
69464,1954,4952,6
69465,1957,4898,14
69466,1988,99722,6
69467,1979,48869,11
69468,1971,78114,12
69469,1982,38194,5
69470,2006,13347,8
69471,1956,30570,4
69472,1954,6238,3
69473,1982,89214,7
69474,1978,11440,12
69475,2019,61518,6
69476,2000,48884,11
69477,1978,4430,12
69478,1951,17435,14
69479,1974,47994,7
69480,2003,88895,4
69481,1987,55961,8
69482,1962,80207,6
69483,1982,34220,1
69484,2018,16011,10
69485,1998,61484,14
69486,1953,84453,7
69487,1970,72706,10
69488,1979,5692,14
69489,2017,76965,2
69490,2017,91030,5
69491,1975,23892,8
69492,1977,6195,1
69493,1958,29608,13
69494,1977,16070,8
69495,1960,96044,14
69496,1998,72877,2
69497,1990,47713,1
69498,2016,47293,8
69499,1991,5139,9
69500,1964,12524,12
69501,2010,8947,3
69502,2019,10194,7
69503,2016,90506,9
69504,1970,76403,1
69505,1983,68947,4
69506,1952,6847,11
69507,1997,47374,2
69508,2017,14941,4
69509,1983,16098,13
69510,1971,61019,12
69511,2011,15445,10
69512,2018,5495,6
69513,1972,79523,5
69514,1980,80143,11
69515,1956,3336,4
69516,1985,61301,13
69517,1964,74937,13
69518,1956,23316,1
69519,1977,7003,1
69520,1975,21406,5
69521,1989,66958,14
69522,1986,70630,1
69523,2006,78620,14
69524,2018,53749,8
69525,2001,93913,6
69526,1978,38402,8
69527,1977,11644,7
69528,2001,11292,2
69529,2015,89069,10
69530,1967,92344,13
69531,1987,79460,9
69532,2017,32390,4
69533,1996,8234,1
69534,1965,72141,10
69535,1985,34238,14
69536,2017,80242,9
69537,2018,54979,6
69538,1997,81955,7
69539,1988,59159,7
69540,1971,87066,9
69541,1983,676,4
69542,1956,70334,6
69543,2019,47226,5
69544,1974,31510,7
69545,2001,21184,2
69546,2018,7072,2
69547,1972,61541,8
69548,1994,19431,1
69549,2005,22692,7
69550,1981,51782,5
69551,1978,770,4
69552,1976,25978,1
69553,2000,34022,2
69554,2001,39959,4
69555,1972,26950,14
69556,2010,76859,5
69557,2010,65063,7
69558,2009,31193,3
69559,1994,62256,13
69560,1957,7780,6
69561,1994,54394,8
69562,1987,957,10
69563,2001,98662,10
69564,1958,66011,6
69565,2014,83528,14
69566,1997,78159,4
69567,2004,58938,6
69568,1989,82986,4
69569,2014,69903,3
69570,1989,68338,7
69571,1959,65926,8
69572,1963,77144,5
69573,1970,26102,7
69574,1966,76878,4
69575,2002,63947,2
69576,1962,88439,7
69577,2003,99683,6
69578,2008,92267,6
69579,2015,1243,12
69580,1975,25536,2
69581,2018,51317,3
69582,1958,43918,10
69583,2010,66113,2
69584,1998,10078,10
69585,2011,56875,14
69586,1978,664,10
69587,2007,24940,13
69588,1987,13742,8
69589,1989,84796,6
69590,2012,20418,8
69591,1995,87128,1
69592,2017,73461,1
69593,2005,70561,9
69594,2001,1962,11
69595,1988,91360,4
69596,1988,50935,1
69597,2007,79030,7
69598,1977,30640,3
69599,1969,33411,4
69600,1990,12868,4
69601,1976,29951,5
69602,1969,55368,2
69603,2009,56271,11
69604,1981,79999,11
69605,1980,52380,8
69606,1964,59962,5
69607,2013,47884,12
69608,2016,97249,13
69609,1993,49398,10
69610,1989,39400,13
69611,1969,74690,7
69612,1981,48344,13
69613,1973,72289,13
69614,1960,8663,4
69615,1953,99122,14
69616,1998,41412,1
69617,1996,28739,14
69618,1971,51139,10
69619,1986,3439,13
69620,1952,28958,10
69621,1986,31307,6
69622,2001,49247,6
69623,1954,23123,11
69624,1986,71825,14
69625,1959,23831,4
69626,1963,19972,11
69627,1993,86019,6
69628,2005,59412,7
69629,1977,66616,7
69630,1979,79203,14
69631,2012,13843,10
69632,1961,30432,10
69633,2005,64283,9
69634,2006,40300,14
69635,1972,4658,10
69636,1994,66263,5
69637,1991,6249,13
69638,1974,20440,4
69639,2009,11247,3
69640,2018,40507,12
69641,1971,15580,13
69642,1971,48407,11
69643,1986,81777,7
69644,1997,38104,9
69645,1990,49096,7
69646,1962,19332,8
69647,1993,15980,5
69648,1989,18504,1
69649,1987,29745,5
69650,2007,84946,13
69651,1951,72172,8
69652,1963,37899,7
69653,2002,89066,11
69654,1961,86458,2
69655,1967,82554,4
69656,1963,82086,10
69657,1954,53821,5
69658,1968,93080,4
69659,1971,23964,10
69660,1997,63023,13
69661,2004,97712,2
69662,1965,53445,7
69663,2001,38971,7
69664,1974,75253,3
69665,1995,88853,11
69666,2012,50025,11
69667,1954,44666,4
69668,1991,5972,8
69669,1976,85102,8
69670,1951,22590,1
69671,1964,96791,11
69672,1984,37071,12
69673,1975,59867,13
69674,1997,46584,1
69675,1957,9894,12
69676,2010,12388,2
69677,2008,14915,11
69678,1968,28910,1
69679,1988,28073,10
69680,2016,79839,5
69681,1963,43488,14
69682,2008,16474,14
69683,1989,86667,12
69684,2008,81895,14
69685,1979,7695,5
69686,1957,48646,4
69687,2009,20580,13
69688,1966,65550,4
69689,2007,4972,13
69690,1991,42315,8
69691,2002,10698,9
69692,1985,30956,11
69693,1953,7955,4
69694,1962,41713,5
69695,1968,32686,9
69696,1993,91060,1
69697,1977,60523,11
69698,1990,79305,5
69699,1976,49650,7
69700,1966,60450,3
69701,1981,35528,2
69702,1970,73565,14
69703,2018,67272,14
69704,2011,33490,4
69705,1966,96941,10
69706,2001,73117,7
69707,1951,64458,11
69708,1983,63261,4
69709,2002,26349,1
69710,1992,62162,8
69711,1955,27581,10
69712,1985,8811,4
69713,1995,4131,14
69714,2007,9612,4
69715,1971,95575,1
69716,1953,81113,12
69717,1990,34763,5
69718,1979,82085,2
69719,2011,23044,9
69720,1957,10343,3
69721,1973,90774,2
69722,2003,94746,10
69723,1992,56355,3
69724,2000,8263,3
69725,1980,76286,13
69726,1978,72776,10
69727,1986,34800,8
69728,1974,93644,13
69729,2018,65410,14
69730,1950,46908,13
69731,1978,16730,12
69732,1956,26890,9
69733,1959,7094,2
69734,1969,83517,12
69735,1992,31454,7
69736,2003,58163,8
69737,1998,45343,5
69738,1989,8459,3
69739,1953,86688,1
69740,2004,84341,4
69741,2016,8781,7
69742,2009,42388,14
69743,1969,75245,7
69744,1960,96603,13
69745,1963,25801,13
69746,2011,4850,4
69747,1965,83541,8
69748,1975,4639,5
69749,2011,32378,1
69750,1981,94483,11
69751,2018,6672,4
69752,2019,22208,1
69753,2009,98077,5
69754,2000,19413,8
69755,1972,6282,13
69756,1981,23295,2
69757,2007,59610,2
69758,1981,27548,2
69759,1959,75085,2
69760,1970,68246,4
69761,1970,28975,12
69762,1992,60469,13
69763,1957,77212,4
69764,2017,99406,5
69765,1989,75606,11
69766,2017,88028,11
69767,2016,20627,12
69768,1991,91884,10
69769,1971,20128,9
69770,1985,12354,6
69771,1967,37030,2
69772,1997,97626,9
69773,2004,1043,1
69774,1951,35248,12
69775,2012,15778,8
69776,1974,65238,10
69777,2013,38499,3
69778,1988,56291,9
69779,1955,84256,8
69780,1991,64490,12
69781,1962,52694,11
69782,2003,62957,12
69783,1961,4252,3
69784,1981,18596,13
69785,1963,94350,10
69786,1952,28850,2
69787,1994,41958,5
69788,1981,658,8
69789,2019,93729,3
69790,1988,77167,10
69791,1978,45219,12
69792,1996,60659,2
69793,2005,3851,12
69794,1952,28882,2
69795,1995,31903,11
69796,1994,53567,4
69797,1993,95596,13
69798,2012,6738,2
69799,1995,81304,6
69800,1995,24154,14
69801,1952,46980,8
69802,2006,51085,3
69803,1992,14663,13
69804,2015,93672,4
69805,1985,80643,4
69806,2001,38318,12
69807,2006,13582,6
69808,1987,47703,13
69809,1988,37425,8
69810,2006,20230,5
69811,1981,28894,13
69812,1952,8218,6
69813,1951,67866,5
69814,1957,82485,6
69815,2004,12038,9
69816,1958,73173,5
69817,1966,75027,4
69818,1975,45245,2
69819,1994,48688,14
69820,1957,80448,8
69821,2005,72511,12
69822,2013,65936,13
69823,1982,1063,6
69824,1962,88802,8
69825,2002,35038,1
69826,2008,68508,7
69827,1971,96895,10
69828,1958,46403,13
69829,2015,23273,2
69830,2012,97972,8
69831,2017,57651,14
69832,1952,75830,10
69833,1972,70004,9
69834,1979,5925,9
69835,1953,28858,9
69836,2001,63070,2
69837,2006,57572,14
69838,1981,12480,12
69839,1984,55792,11
69840,2009,71921,11
69841,1974,76113,9
69842,1993,82459,5
69843,1960,53639,1
69844,1987,34223,1
69845,2018,53151,7
69846,2014,79245,9
69847,1981,74243,7
69848,1954,45992,4
69849,2012,83300,12
69850,1996,34590,10
69851,1981,72216,8
69852,1989,51738,8
69853,1972,14810,7
69854,2018,78496,9
69855,1958,48711,11
69856,1970,61919,2
69857,1975,43311,8
69858,1995,84839,1
69859,1957,86136,6
69860,2004,72950,13
69861,1979,46989,5
69862,1962,56495,5
69863,1951,7048,4
69864,2006,45040,6
69865,1961,53468,10
69866,1960,76111,14
69867,1950,85549,8
69868,1997,73782,10
69869,1951,7573,11
69870,1988,95856,2
69871,2019,6410,5
69872,1972,85469,9
69873,1959,95430,3
69874,2010,43075,12
69875,2018,33696,4
69876,1962,84404,6
69877,1984,8237,3
69878,1995,50494,4
69879,1982,7752,11
69880,1985,88188,7
69881,1979,309,11
69882,2010,1733,5
69883,2004,55307,3
69884,2007,97330,1
69885,2002,281,8
69886,2013,39331,10
69887,2011,88155,7
69888,1951,2211,7
69889,1970,57945,1
69890,1965,83331,11
69891,1962,6367,7
69892,1975,56127,10
69893,1979,43402,12
69894,1988,16431,3
69895,1965,47620,3
69896,2006,25851,11
69897,2018,47565,1
69898,2017,74379,8
69899,1966,96736,11
69900,1985,90341,12
69901,1983,82578,13
69902,1974,30050,14
69903,2017,80254,8
69904,1991,60463,13
69905,1951,36954,2
69906,1998,95875,1
69907,1969,52350,6
69908,1985,42335,12
69909,1968,81242,14
69910,1951,70326,8
69911,2004,61694,5
69912,2007,8244,1
69913,1953,9287,13
69914,1958,80549,14
69915,1975,65945,4
69916,1956,16323,14
69917,1957,75557,6
69918,1978,32966,14
69919,2018,65008,2
69920,1965,93124,3
69921,1989,59640,4
69922,1993,18248,13
69923,2009,87462,8
69924,1955,40877,10
69925,2004,73137,7
69926,1990,31153,14
69927,1988,34566,1
69928,1952,65796,7
69929,1965,55941,5
69930,2019,84557,7
69931,2015,72858,1
69932,1984,61137,6
69933,1993,79917,8
69934,1982,11274,13
69935,1983,62912,4
69936,2000,74645,9
69937,2007,48241,10
69938,2010,66994,5
69939,2018,74231,2
69940,1968,78366,14
69941,2000,19083,12
69942,2003,10222,1
69943,2001,85500,13
69944,1954,47529,12
69945,1994,23497,13
69946,1984,1968,14
69947,1971,62396,14
69948,1993,21378,4
69949,1971,52997,1
69950,1985,40849,12
69951,1961,28372,11
69952,1952,76447,11
69953,1986,75464,2
69954,1958,65769,6
69955,1974,80809,2
69956,1997,69955,4
69957,1951,62590,7
69958,1987,41091,7
69959,1975,20885,13
69960,1973,21866,3
69961,1976,42547,13
69962,1997,31928,8
69963,1999,82484,4
69964,1994,73117,4
69965,1960,82830,5
69966,1959,39827,10
69967,2013,62258,4
69968,1967,10832,10
69969,1986,19682,11
69970,2016,68375,7
69971,1984,25362,10
69972,1970,70282,11
69973,1957,83429,1
69974,1981,45892,10
69975,1960,93843,10
69976,1989,50767,14
69977,1979,77155,1
69978,1967,71693,4
69979,1950,37320,8
69980,2003,5227,7
69981,1957,85796,2
69982,1974,47924,10
69983,1988,94195,14
69984,2006,29779,8
69985,1973,1072,4
69986,1969,61000,1
69987,1974,49704,13
69988,2017,42579,3
69989,1951,67667,1
69990,1993,56461,12
69991,1964,50824,11
69992,1950,20269,8
69993,2011,68262,9
69994,2016,7096,10
69995,1969,61722,6
69996,2014,80915,9
69997,1964,6824,14
69998,2006,74512,10
69999,1997,6616,2
70000,1972,42590,7
70001,1986,15938,8
70002,1961,13981,2
70003,1985,72109,1
70004,2006,91221,2
70005,1981,19703,3
70006,1974,49684,9
70007,2008,79681,2
70008,1964,51982,2
70009,1979,36012,14
70010,2010,78552,3
70011,1979,34792,13
70012,2005,15752,8
70013,2011,658,12
70014,2015,12847,3
70015,1981,93657,2
70016,1995,52041,4
70017,2009,96487,10
70018,1973,85378,9
70019,1984,28314,7
70020,1985,27680,10
70021,1972,69143,5
70022,1967,81238,13
70023,1960,89676,11
70024,1994,49926,3
70025,2009,10190,13
70026,1982,98775,9
70027,1962,74265,13
70028,1968,78418,1
70029,1956,85243,14
70030,1999,97017,8
70031,1985,57044,14
70032,1996,75944,9
70033,1977,15837,3
70034,2001,50715,1
70035,1985,28386,5
70036,1994,22958,12
70037,1985,69928,9
70038,1962,4958,11
70039,2003,8199,2
70040,2015,29208,3
70041,1952,46929,7
70042,2017,3150,7
70043,2013,66198,12
70044,1962,11600,10
70045,1964,54005,7
70046,1967,57127,7
70047,1986,20377,3
70048,1984,61836,6
70049,1952,9798,7
70050,1993,3009,11
70051,2009,75366,7
70052,1990,13431,12
70053,1962,42623,9
70054,1968,47710,8
70055,1967,60112,10
70056,1961,98943,14
70057,1958,15495,3
70058,1982,68590,6
70059,2009,31560,7
70060,2002,46704,6
70061,1968,10240,13
70062,1986,68940,13
70063,2012,47549,14
70064,1992,57066,9
70065,1979,5621,2
70066,1979,32622,10
70067,1966,23517,5
70068,1968,92033,1
70069,1967,77802,5
70070,1973,28512,10
70071,1983,98931,11
70072,1998,69961,3
70073,2005,25806,1
70074,1992,7190,13
70075,1978,53126,14
70076,1955,3970,14
70077,1963,68945,6
70078,1985,56,14
70079,1962,22910,3
70080,1972,2219,6
70081,1952,862,6
70082,2017,86109,4
70083,1951,91322,8
70084,2017,23221,5
70085,2005,77567,2
70086,1989,13,10
70087,1972,78818,4
70088,2017,83117,3
70089,1957,21669,6
70090,2002,36859,14
70091,1989,5137,10
70092,1974,25493,8
70093,1986,82663,9
70094,1950,88085,11
70095,1965,14386,13
70096,1969,46269,11
70097,2001,76458,8
70098,1978,40074,7
70099,2011,60946,3
70100,1967,21783,11
70101,1996,25328,6
70102,1971,33816,6
70103,2012,51357,6
70104,1977,50647,12
70105,1964,34957,9
70106,1969,89771,10
70107,1992,55730,10
70108,1999,41833,1
70109,1973,10396,13
70110,2002,37431,13
70111,1995,51855,7
70112,1971,12167,8
70113,1983,15380,9
70114,1986,45866,8
70115,1956,99995,9
70116,1965,16954,14
70117,2006,41084,12
70118,1969,88737,3
70119,2003,22003,12
70120,2014,77879,5
70121,1958,54496,2
70122,2006,26324,13
70123,1965,33068,9
70124,1999,18634,1
70125,1971,23363,3
70126,1992,93626,6
70127,2008,5589,13
70128,1963,423,6
70129,1952,95269,5
70130,1998,4647,5
70131,1962,69332,2
70132,1987,42125,6
70133,1995,6405,6
70134,2015,92900,5
70135,1987,94188,13
70136,1973,14490,11
70137,1976,29959,3
70138,1978,71988,1
70139,1985,35276,5
70140,1966,60246,4
70141,2008,48386,3
70142,2000,35917,3
70143,1983,25472,10
70144,2015,38142,14
70145,2012,40560,14
70146,1987,27761,8
70147,1968,26565,8
70148,1954,73050,6
70149,1987,97182,2
70150,1964,99334,13
70151,1953,45921,10
70152,2015,10824,10
70153,2002,59243,4
70154,2006,10502,2
70155,1970,8689,5
70156,1996,46133,13
70157,1980,33936,9
70158,1964,2752,11
70159,2019,53506,12
70160,1953,71477,1
70161,2005,55069,10
70162,1994,33370,3
70163,1989,3556,5
70164,2009,30003,5
70165,2002,53649,8
70166,1985,90245,11
70167,1973,32971,8
70168,1978,58299,6
70169,1997,32360,3
70170,1989,14406,2
70171,2000,49104,4
70172,2011,2713,3
70173,2018,86076,5
70174,2018,62450,9
70175,1958,90598,1
70176,2017,33589,14
70177,1967,5460,3
70178,1994,38748,14
70179,1966,9327,3
70180,2009,4345,3
70181,1988,43097,4
70182,1995,78395,7
70183,2001,97044,7
70184,1965,94862,3
70185,1999,2800,5
70186,1981,57583,9
70187,2002,80621,2
70188,1969,50232,4
70189,2011,61702,14
70190,1960,64206,2
70191,1980,34672,12
70192,1965,62276,9
70193,1962,50791,12
70194,1981,59670,4
70195,1972,65893,5
70196,2000,84606,6
70197,2007,35123,8
70198,1998,26110,13
70199,1991,49267,8
70200,1961,83692,1
70201,1989,66186,2
70202,2009,44112,11
70203,1965,53564,9
70204,2009,90406,9
70205,2011,16931,1
70206,1951,4782,7
70207,1990,51580,14
70208,1981,53156,14
70209,1998,28149,9
70210,1950,55967,2
70211,1996,99088,5
70212,1970,53954,3
70213,1955,55954,6
70214,2016,87484,10
70215,2005,4713,11
70216,2003,48975,4
70217,1961,98167,9
70218,1975,96845,11
70219,1977,74862,3
70220,1998,2283,6
70221,1989,86224,4
70222,1971,15346,6
70223,1968,27100,4
70224,1965,30096,8
